province_from,municipality_to,population_group,flow
10,676,Other,255.57376
10,677,Black African,5068.11525
10,677,Coloured,21.52144
10,677,Indian or Asian,545.06366
10,677,White,214.7392
10,677,Other,415.53036
10,678,Black African,162.27728
10,678,Coloured,0
10,678,Indian or Asian,98.19157
10,678,White,15.35606
10,678,Other,80.36031
10,363,Black African,16.32138
10,363,Coloured,11.4818
10,363,Indian or Asian,0
10,363,White,23.90693
10,363,Other,18.64666
10,364,Black African,51.13269
10,364,Coloured,63.52025
10,364,Indian or Asian,10.39766
10,364,White,22.82453
10,364,Other,94.2818
10,365,Black African,0
10,365,Coloured,1.13218
10,365,Indian or Asian,4.19883
10,365,White,1.39961
10,365,Other,2.79922
10,366,Black African,9.43187
10,366,Coloured,0
10,366,Indian or Asian,2.79922
10,366,White,19.36491
10,366,Other,20.10214
10,367,Black African,0
10,367,Coloured,0
10,367,Indian or Asian,0
10,367,White,10.11591
10,367,Other,7.76574
10,368,Black African,11.41755
10,368,Coloured,50.45409
10,368,Indian or Asian,2.64124
10,368,White,18.57553
10,368,Other,2.64124
10,369,Black African,4.12575
10,369,Coloured,0
10,369,Indian or Asian,9.19883
10,369,White,15.82164
10,369,Other,56.39994
10,370,Black African,103.64708
10,370,Coloured,0
10,370,Indian or Asian,31.08517
10,370,White,10.26082
10,370,Other,39.00889
10,371,Black African,46.39741
10,371,Coloured,8.05326
10,371,Indian or Asian,21.91982
10,371,White,5.2094
10,371,Other,81.44892
10,372,Black African,6.52411
10,372,Coloured,2.49071
10,372,Indian or Asian,2.79922
10,372,White,12.50245
10,372,Other,3.97959
10,373,Black African,9.79727
10,373,Coloured,0
10,373,Indian or Asian,2.79922
10,373,White,1.24163
10,373,Other,18.80464
10,374,Black African,10.00737
10,374,Coloured,0
10,374,Indian or Asian,13.68014
10,374,White,10.26082
10,374,Other,23.16145
10,375,Black African,53.06768
10,375,Coloured,8.05326
10,375,Indian or Asian,27.51826
10,375,White,13.14494
10,375,Other,59.23535
10,376,Black African,20.53203
10,376,Coloured,2.32836
10,376,Indian or Asian,20.03695
10,376,White,11.81841
10,376,Other,96.47923
10,377,Black African,1.24163
10,377,Coloured,61.25833
10,377,Indian or Asian,2.64124
10,377,White,2.65306
10,377,Other,9.32333
10,378,Black African,49.57562
10,378,Coloured,129.05121
10,378,Indian or Asian,29.52758
10,378,White,37.23349
10,378,Other,112.15757
10,379,Black African,287.46632
10,379,Coloured,202.00653
10,379,Indian or Asian,87.83726
10,379,White,118.68472
10,379,Other,290.62001
10,380,Black African,16.33838
10,380,Coloured,17.04252
10,380,Indian or Asian,26.27663
10,380,White,11.75715
10,380,Other,29.0891
10,381,Black African,130.93141
10,381,Coloured,7.24578
10,381,Indian or Asian,56.27815
10,381,White,10.00737
10,381,Other,67.91744
10,382,Black African,22.38337
10,382,Coloured,2.49071
10,382,Indian or Asian,23.00347
10,382,White,17.08907
10,382,Other,44.90108
10,383,Black African,1036.81578
10,383,Coloured,41.27048
10,383,Indian or Asian,281.75721
10,383,White,99.61088
10,383,Other,443.77529
10,384,Black African,134.01613
10,384,Coloured,3.39654
10,384,Indian or Asian,44.60733
10,384,White,0
10,384,Other,130.74227
10,385,Black African,44.21829
10,385,Coloured,1.16418
10,385,Indian or Asian,28.75989
10,385,White,5.1245
10,385,Other,25.48673
10,386,Black African,181.44336
10,386,Coloured,1.16418
10,386,Indian or Asian,62.00128
10,386,White,21.73942
10,386,Other,156.57035
10,360,Black African,152.45432
10,360,Coloured,1.07174
10,360,Indian or Asian,97.09906
10,360,White,12.60292
10,360,Other,59.4441
10,361,Black African,416.21536
10,361,Coloured,7.54358
10,361,Indian or Asian,112.96849
10,361,White,25.60386
10,361,Other,103.97915
10,362,Black African,203.32206
10,362,Coloured,19.56706
10,362,Indian or Asian,59.28747
10,362,White,50.19806
10,362,Other,100.25356
10,160,Black African,241.68763
10,160,Coloured,30.00558
10,160,Indian or Asian,5.01023
10,160,White,68.49046
10,160,Other,94.97183
10,161,Black African,679.47488
10,161,Coloured,11.06456
10,161,Indian or Asian,8.66049
10,161,White,51.31201
10,161,Other,62.30467
10,162,Black African,399.26926
10,162,Coloured,21.1619
10,162,Indian or Asian,8.27638
10,162,White,77.33596
10,162,Other,87.94978
10,163,Black African,477.07212
10,163,Coloured,51.87768
10,163,Indian or Asian,26.63642
10,163,White,252.75928
10,163,Other,297.87091
10,164,Black African,616.17857
10,164,Coloured,28.1742
10,164,Indian or Asian,30.16911
10,164,White,223.13889
10,164,Other,245.38456
10,165,Black African,2684.61126
10,165,Coloured,22.94102
10,165,Indian or Asian,34.81558
10,165,White,101.20518
10,165,Other,276.99879
10,166,Black African,1219.77665
10,166,Coloured,84.5387
10,166,Indian or Asian,56.34493
10,166,White,520.80162
10,166,Other,665.39955
10,167,Black African,1192.86615
10,167,Coloured,60.45472
10,167,Indian or Asian,72.71544
10,167,White,1052.37978
10,167,Other,503.66377
10,168,Black African,2573.47135
10,168,Coloured,43.91999
10,168,Indian or Asian,123.38543
10,168,White,123.19769
10,168,Other,629.00579
10,169,Black African,1028.34098
10,169,Coloured,15.35307
10,169,Indian or Asian,28.86102
10,169,White,198.73703
10,169,Other,240.03138
10,170,Black African,193.58713
10,170,Coloured,16.51367
10,170,Indian or Asian,2.47793
10,170,White,105.49198
10,170,Other,204.37966
10,171,Black African,473.16203
10,171,Coloured,30.53605
10,171,Indian or Asian,37.45572
10,171,White,171.57714
10,171,Other,313.83183
10,172,Black African,828.51817
10,172,Coloured,40.50697
10,172,Indian or Asian,28.43137
10,172,White,723.56475
10,172,Other,237.91182
10,173,Black African,288.57173
10,173,Coloured,11.61432
10,173,Indian or Asian,17.57791
10,173,White,118.18645
10,173,Other,119.81307
10,174,Black African,6.32458
10,174,Coloured,0
10,174,Indian or Asian,2.47793
10,174,White,31.5933
10,174,Other,16.87125
10,175,Black African,117.98461
10,175,Coloured,16.19177
10,175,Indian or Asian,6.98926
10,175,White,122.82726
10,175,Other,62.48512
10,176,Black African,333.57671
10,176,Coloured,13.98478
10,176,Indian or Asian,20.05584
10,176,White,256.60752
10,176,Other,190.1175
10,177,Black African,526.66376
10,177,Coloured,39.57552
10,177,Indian or Asian,55.64952
10,177,White,739.67876
10,177,Other,659.77649
10,178,Black African,87.47328
10,178,Coloured,2.36592
10,178,Indian or Asian,37.14345
10,178,White,129.39861
10,178,Other,156.40489
10,179,Black African,534.04711
10,179,Coloured,7.08929
10,179,Indian or Asian,2.21178
10,179,White,388.45121
10,179,Other,286.26978
10,180,Black African,731.474
10,180,Coloured,3.54888
10,180,Indian or Asian,18.57221
10,180,White,651.80516
10,180,Other,362.13001
10,181,Black African,0
10,181,Coloured,2.35745
10,181,Indian or Asian,1.21178
10,181,White,11.96796
10,181,Other,7.66875
10,182,Black African,7.01161
10,182,Coloured,1.18296
10,182,Indian or Asian,4.90149
10,182,White,36.46395
10,182,Other,29.14125
10,183,Black African,70.70236
10,183,Coloured,2.38758
10,183,Indian or Asian,1.26615
10,183,White,29.1767
10,183,Other,50.32807
10,199,Black African,45642.96932
10,199,Coloured,2565.7202
10,199,Indian or Asian,2592.5846
10,199,White,17538.37157
10,199,Other,18075.62899
98,261,Black African,7.37904
98,261,Coloured,0
98,261,Indian or Asian,2.24918
98,261,White,0
98,261,Other,0
98,262,Black African,0
98,262,Coloured,0
98,262,Indian or Asian,0
98,262,White,1.84476
98,262,Other,0
98,263,Black African,0
98,263,Coloured,0
98,263,Indian or Asian,0
98,263,White,0
98,263,Other,0
98,264,Black African,3.28466
98,264,Coloured,0
98,264,Indian or Asian,0
98,264,White,0
98,264,Other,2.24918
98,265,Black African,5.6624
98,265,Coloured,0
98,265,Indian or Asian,3.37377
98,265,White,1
98,265,Other,0
98,266,Black African,2.28466
98,266,Coloured,0
98,266,Indian or Asian,0
98,266,White,0
98,266,Other,0
98,267,Black African,0
98,267,Coloured,2.24918
98,267,Indian or Asian,0
98,267,White,0
98,267,Other,0
98,268,Black African,3.45426
98,268,Coloured,4.49836
98,268,Indian or Asian,0
98,268,White,5.09694
98,268,Other,1.12459
98,269,Black African,6.66336
98,269,Coloured,6.74754
98,269,Indian or Asian,0
98,269,White,4.33624
98,269,Other,0
98,270,Black African,2.31973
98,270,Coloured,0
98,270,Indian or Asian,0
98,270,White,0
98,270,Other,2.39788
98,271,Black African,2.27048
98,271,Coloured,0
98,271,Indian or Asian,0
98,271,White,0
98,271,Other,0
98,272,Black African,0
98,272,Coloured,0
98,272,Indian or Asian,0
98,272,White,0
98,272,Other,0
98,273,Black African,7.93288
98,273,Coloured,0
98,273,Indian or Asian,0
98,273,White,0
98,273,Other,0
98,274,Black African,7.93485
98,274,Coloured,0
98,274,Indian or Asian,0
98,274,White,0
98,274,Other,0
98,276,Black African,2.3548
98,276,Coloured,0
98,276,Indian or Asian,0
98,276,White,0
98,276,Other,0
98,277,Black African,1.14233
98,277,Coloured,0
98,277,Indian or Asian,0
98,277,White,0
98,277,Other,0
98,278,Black African,0
98,278,Coloured,0
98,278,Indian or Asian,0
98,278,White,2.08406
98,278,Other,0
98,279,Black African,1.19894
98,279,Coloured,0
98,279,Indian or Asian,0
98,279,White,0
98,279,Other,0
98,280,Black African,4.42795
98,280,Coloured,1.12459
98,280,Indian or Asian,0
98,280,White,0
98,280,Other,0
98,281,Black African,4.59659
98,281,Coloured,0
98,281,Indian or Asian,2
98,281,White,0
98,281,Other,1.12459
98,282,Black African,3.4084
98,282,Coloured,0
98,282,Indian or Asian,1.19894
98,282,White,0
98,282,Other,0
98,283,Black African,1.11
98,283,Coloured,0
98,283,Indian or Asian,1.19894
98,283,White,0
98,283,Other,1.19894
98,284,Black African,6.83093
98,284,Coloured,0
98,284,Indian or Asian,0
98,284,White,0
98,284,Other,0
98,285,Black African,7.95506
98,285,Coloured,0
98,285,Indian or Asian,0
98,285,White,0
98,285,Other,0
98,286,Black African,4.3548
98,286,Coloured,0
98,286,Indian or Asian,0
98,286,White,1.08406
98,286,Other,0
98,287,Black African,16.23995
98,287,Coloured,0
98,287,Indian or Asian,0
98,287,White,0
98,287,Other,3
98,288,Black African,0
98,288,Coloured,0
98,288,Indian or Asian,0
98,288,White,0
98,288,Other,0
98,289,Black African,3.32849
98,289,Coloured,0
98,289,Indian or Asian,0
98,289,White,0
98,289,Other,0
98,290,Black African,4.73915
98,290,Coloured,0
98,290,Indian or Asian,0
98,290,White,0
98,290,Other,4.49836
98,291,Black African,3.45191
98,291,Coloured,0
98,291,Indian or Asian,0
98,291,White,0
98,291,Other,0
98,292,Black African,30.57649
98,292,Coloured,0
98,292,Indian or Asian,1.19894
98,292,White,0
98,292,Other,0
98,293,Black African,15.85973
98,293,Coloured,0
98,293,Indian or Asian,0
98,293,White,0
98,293,Other,1.19894
98,294,Black African,15.83303
98,294,Coloured,0
98,294,Indian or Asian,2.24918
98,294,White,0
98,294,Other,1.12459
98,295,Black African,11.54413
98,295,Coloured,0
98,295,Indian or Asian,1.19894
98,295,White,1.08406
98,295,Other,3.59682
98,296,Black African,13.81761
98,296,Coloured,0
98,296,Indian or Asian,3.52247
98,296,White,0
98,296,Other,1.12459
98,297,Black African,12.32409
98,297,Coloured,0
98,297,Indian or Asian,0
98,297,White,0
98,297,Other,0
98,298,Black African,10.48359
98,298,Coloured,0
98,298,Indian or Asian,0
98,298,White,0
98,298,Other,0
98,260,Black African,32.53077
98,260,Coloured,3.37377
98,260,Indian or Asian,0
98,260,White,14.09278
98,260,Other,1.12459
98,299,Black African,52.74686
98,299,Coloured,5.62295
98,299,Indian or Asian,0
98,299,White,30.26962
98,299,Other,5.49836
98,460,Black African,0
98,460,Coloured,0
98,460,Indian or Asian,0
98,460,White,0
98,460,Other,2.19358
98,461,Black African,2.16769
98,461,Coloured,6.58208
98,461,Indian or Asian,0
98,461,White,1.08197
98,461,Other,1.1271
98,462,Black African,0
98,462,Coloured,0
98,462,Indian or Asian,0
98,462,White,0
98,462,Other,0
98,463,Black African,0
98,463,Coloured,0
98,463,Indian or Asian,0
98,463,White,0
98,463,Other,0
98,464,Black African,0
98,464,Coloured,0
98,464,Indian or Asian,0
98,464,White,2.21282
98,464,Other,0
98,465,Black African,0
98,465,Coloured,0
98,465,Indian or Asian,0
98,465,White,0
98,465,Other,0
98,466,Black African,0
98,466,Coloured,0
98,466,Indian or Asian,0
98,466,White,0
98,466,Other,0
98,467,Black African,41.9148
98,467,Coloured,0
98,467,Indian or Asian,0
98,467,White,8.78612
98,467,Other,0
98,468,Black African,10.26861
98,468,Coloured,0
98,468,Indian or Asian,2.39308
98,468,White,0
98,468,Other,1.34439
98,469,Black African,0
98,469,Coloured,0
98,469,Indian or Asian,2.23496
98,469,White,0
98,469,Other,0
98,470,Black African,9.79513
98,470,Coloured,0
98,470,Indian or Asian,1.19654
98,470,White,4.46327
98,470,Other,5.71376
98,471,Black African,0
98,471,Coloured,0
98,471,Indian or Asian,0
98,471,White,3.29479
98,471,Other,0
98,472,Black African,22.11906
98,472,Coloured,0
98,472,Indian or Asian,1.10786
98,472,White,1.08197
98,472,Other,0
98,473,Black African,0
98,473,Coloured,0
98,473,Indian or Asian,0
98,473,White,2.17144
98,473,Other,0
98,474,Black African,0
98,474,Coloured,0
98,474,Indian or Asian,0
98,474,White,0
98,474,Other,0
98,475,Black African,3.27555
98,475,Coloured,0
98,475,Indian or Asian,0
98,475,White,2.68878
98,475,Other,2.28226
98,477,Black African,1.34439
98,477,Coloured,0
98,477,Indian or Asian,2.39308
98,477,White,1.10786
98,477,Other,4.3044
98,478,Black African,20.16845
98,478,Coloured,1.19654
98,478,Indian or Asian,1.1271
98,478,White,6.74843
98,478,Other,2.21282
98,479,Black African,1.08572
98,479,Coloured,0
98,479,Indian or Asian,0
98,479,White,2.21572
98,479,Other,0
98,499,Black African,49.47853
98,499,Coloured,1.08197
98,499,Indian or Asian,0
98,499,White,8.16226
98,499,Other,9.25608
98,760,Black African,98.02903
98,760,Coloured,0
98,760,Indian or Asian,3.89403
98,760,White,26.01892
98,760,Other,11.73306
98,761,Black African,37.89398
98,761,Coloured,0
98,761,Indian or Asian,0
98,761,White,12.48289
98,761,Other,0
98,762,Black African,11.6367
98,762,Coloured,0
98,762,Indian or Asian,2.59602
98,762,White,1.24629
98,762,Other,0
98,763,Black African,63.35852
98,763,Coloured,1.17346
98,763,Indian or Asian,2.59602
98,763,White,14.81934
98,763,Other,7.82204
98,764,Black African,13.35398
98,764,Coloured,0
98,764,Indian or Asian,0
98,764,White,9.50102
98,764,Other,13.68857
98,765,Black African,20.94109
98,765,Coloured,0
98,765,Indian or Asian,1.29801
98,765,White,1.21972
98,765,Other,0
98,766,Black African,31.0327
98,766,Coloured,0
98,766,Indian or Asian,0
98,766,White,5.138
98,766,Other,0
98,797,Black African,498.26486
98,797,Coloured,8.04856
98,797,Indian or Asian,25.9602
98,797,White,121.3493
98,797,Other,66.53183
98,798,Black African,1077.99877
98,798,Coloured,33.19736
98,798,Indian or Asian,71.9005
98,798,White,166.31497
98,798,Other,43.1102
98,799,Black African,531.56147
98,799,Coloured,11.74975
98,799,Indian or Asian,32.45025
98,799,White,204.15911
98,799,Other,86.04244
98,503,Black African,0
98,503,Coloured,0
98,503,Indian or Asian,0
98,503,White,0
98,503,Other,0
98,504,Black African,2.48271
98,504,Coloured,0
98,504,Indian or Asian,0
98,504,White,0
98,504,Other,0
98,505,Black African,1.1386
98,505,Coloured,0
98,505,Indian or Asian,0
98,505,White,0
98,505,Other,0
98,506,Black African,8.69445
98,506,Coloured,0
98,506,Indian or Asian,2.24496
98,506,White,9.70284
98,506,Other,0
98,560,Black African,0
98,560,Coloured,0
98,560,Indian or Asian,0
98,560,White,0
98,560,Other,0
98,561,Black African,2.48271
98,561,Coloured,0
98,561,Indian or Asian,1.12109
98,561,White,0
98,561,Other,2
98,562,Black African,11.16831
98,562,Coloured,0
98,562,Indian or Asian,2.3659
98,562,White,0
98,562,Other,2.45116
98,563,Black African,15.02361
98,563,Coloured,0
98,563,Indian or Asian,0
98,563,White,1.20522
98,563,Other,0
98,564,Black African,5.99481
98,564,Coloured,0
98,564,Indian or Asian,0
98,564,White,5.55434
98,564,Other,0
98,565,Black African,3.59572
98,565,Coloured,0
98,565,Indian or Asian,0
98,565,White,0
98,565,Other,0
98,566,Black African,60.58506
98,566,Coloured,0
98,566,Indian or Asian,6.7321
98,566,White,4.8616
98,566,Other,3.67674
98,567,Black African,1.22315
98,567,Coloured,0
98,567,Indian or Asian,0
98,567,White,0
98,567,Other,1.21825
98,568,Black African,32.68865
98,568,Coloured,0
98,568,Indian or Asian,0
98,568,White,0
98,568,Other,0
98,514,Black African,11.91847
98,514,Coloured,0
98,514,Indian or Asian,0
98,514,White,0
98,514,Other,0
98,569,Black African,1
98,569,Coloured,0
98,569,Indian or Asian,0
98,569,White,0
98,569,Other,0
98,570,Black African,35.62848
98,570,Coloured,0
98,570,Indian or Asian,0
98,570,White,0
98,570,Other,0
98,571,Black African,2.34183
98,571,Coloured,0
98,571,Indian or Asian,0
98,571,White,0
98,571,Other,0
98,573,Black African,4.97059
98,573,Coloured,0
98,573,Indian or Asian,0
98,573,White,0
98,573,Other,3.65475
98,582,Black African,5.89354
98,582,Coloured,0
98,582,Indian or Asian,0
98,582,White,0
98,582,Other,0
98,583,Black African,9.38337
98,583,Coloured,0
98,583,Indian or Asian,0
98,583,White,0
98,583,Other,0
98,584,Black African,1.5281
98,584,Coloured,0
98,584,Indian or Asian,0
98,584,White,2.82102
98,584,Other,0
98,585,Black African,212.7833
98,585,Coloured,0
98,585,Indian or Asian,0
98,585,White,0
98,585,Other,0
98,586,Black African,4.27445
98,586,Coloured,0
98,586,Indian or Asian,0
98,586,White,0
98,586,Other,0
98,538,Black African,14.44556
98,538,Coloured,0
98,538,Indian or Asian,0
98,538,White,1.22558
98,538,Other,0
98,542,Black African,0
98,542,Coloured,0
98,542,Indian or Asian,0
98,542,White,0
98,542,Other,1.22315
98,587,Black African,7.86615
98,587,Coloured,0
98,587,Indian or Asian,0
98,587,White,0
98,587,Other,0
98,588,Black African,0
98,588,Coloured,0
98,588,Indian or Asian,0
98,588,White,0
98,588,Other,0
98,589,Black African,11.69241
98,589,Coloured,0
98,589,Indian or Asian,0
98,589,White,0
98,589,Other,1
98,590,Black African,1.22315
98,590,Coloured,0
98,590,Indian or Asian,0
98,590,White,0
98,590,Other,0
98,594,Black African,6.4785
98,594,Coloured,0
98,594,Indian or Asian,0
98,594,White,0
98,594,Other,0
98,595,Black African,5.92456
98,595,Coloured,0
98,595,Indian or Asian,0
98,595,White,0
98,595,Other,0
98,596,Black African,1.5281
98,596,Coloured,0
98,596,Indian or Asian,0
98,596,White,0
98,596,Other,0
98,597,Black African,13.10077
98,597,Coloured,0
98,597,Indian or Asian,0
98,597,White,0
98,597,Other,0
98,598,Black African,2.4414
